Timestamp,Series_No,Product_No,class
Timestamp: 09/30/18 08:30:59,WK00001576,6501,Failure
Timestamp: 09/30/18 08:33:48,WK00001576,5934,Failure
Timestamp: 09/30/18 08:34:10,WK00001576,8402,Failure
Timestamp: 10/01/18 08:37:37,WK00001576,1549,OK
Timestamp: 10/01/18 08:42:30,WK00001576,5191,Failure
Timestamp: 10/01/18 08:43:55,WK00001576,7136,Failure
Timestamp: 10/01/18 08:49:09,WK00001576,3507,OK
Timestamp: 10/01/18 08:54:08,WK00001576,2242,OK
Timestamp: 10/01/18 08:57:16,WK00001576,1828,OK
Timestamp: 10/02/18 09:01:25,WK00001576,3520,OK
Timestamp: 10/03/18 09:05:14,WK00001576,3761,OK
Timestamp: 10/03/18 09:05:47,WK00001576,6433,Failure
Timestamp: 10/03/18 09:06:54,WK00001576,3261,OK
Timestamp: 10/04/18 09:07:18,WK00001576,2628,OK
Timestamp: 10/04/18 09:08:34,WK00001576,2173,OK
Timestamp: 10/04/18 09:13:10,WK00001576,5480,Failure
Timestamp: 10/04/18 09:16:49,WK00001576,1094,OK
Timestamp: 10/04/18 09:18:19,WK00001576,3251,OK
Timestamp: 10/04/18 09:22:29,WK00001576,2619,OK
Timestamp: 10/04/18 09:27:53,WK00001576,3435,OK
Timestamp: 10/04/18 09:33:23,WK00001576,4007,OK
Timestamp: 10/04/18 09:34:14,WK00001576,2819,OK
Timestamp: 10/04/18 09:36:16,WK00001576,42,OK
Timestamp: 10/04/18 09:37:36,WK00001576,5375,Failure
Timestamp: 10/04/18 09:42:10,WK00001576,5254,Failure
Timestamp: 10/04/18 09:47:46,WK00001576,1501,OK
Timestamp: 10/04/18 09:52:21,WK00001576,3083,OK
Timestamp: 10/04/18 09:55:53,WK00001576,9371,Failure
Timestamp: 10/04/18 10:01:05,WK00001576,5196,Failure
Timestamp: 10/04/18 10:01:07,WK00001576,6794,Failure
Timestamp: 10/04/18 10:02:42,WK00001576,6184,Failure
Timestamp: 10/05/18 10:04:08,WK00001576,119,OK
Timestamp: 10/05/18 10:05:30,WK00001576,411,OK
Timestamp: 10/05/18 10:10:18,WK00001576,1137,OK
Timestamp: 10/06/18 10:11:42,YZ00001723,7670,Failure
Timestamp: 10/06/18 10:14:41,YZ00001723,9808,Failure
Timestamp: 10/06/18 10:16:01,YZ00001723,4247,OK
Timestamp: 10/07/18 10:19:25,YZ00001723,6848,Failure
Timestamp: 10/07/18 10:21:07,YZ00001723,9788,Failure
Timestamp: 10/07/18 10:22:53,YZ00001723,8855,Failure
Timestamp: 10/07/18 10:26:23,YZ00001723,9227,Failure
Timestamp: 10/07/18 10:32:10,YZ00001723,7832,Failure
Timestamp: 10/07/18 10:32:24,YZ00001723,3684,OK
Timestamp: 10/08/18 10:36:27,YZ00001723,7734,Failure
Timestamp: 10/08/18 10:40:46,YZ00001723,3762,OK
Timestamp: 10/08/18 10:46:36,YZ00001723,9465,Failure
Timestamp: 10/08/18 10:48:03,YZ00001723,8621,Failure
Timestamp: 10/08/18 10:51:56,YZ00001723,7801,Failure
Timestamp: 10/08/18 10:53:21,YZ00001723,3655,OK
Timestamp: 10/08/18 10:53:53,YZ00001723,4603,OK
Timestamp: 10/08/18 10:54:00,YZ00001723,4376,OK
Timestamp: 10/08/18 10:58:31,YZ00001723,8961,Failure
Timestamp: 10/08/18 11:02:18,YZ00001723,9159,Failure
Timestamp: 10/08/18 11:04:43,YZ00001723,8632,Failure
Timestamp: 10/08/18 11:07:46,YZ00001723,9658,Failure
Timestamp: 10/08/18 11:13:06,YZ00001723,9213,Failure
Timestamp: 10/08/18 11:18:39,YZ00001723,8277,Failure
Timestamp: 10/08/18 11:19:37,YZ00001723,8616,Failure
Timestamp: 10/08/18 11:20:42,YZ00001723,7592,Failure
Timestamp: 10/08/18 11:22:38,YZ00001723,4922,OK
Timestamp: 10/08/18 11:27:07,YZ00001723,7255,Failure
Timestamp: 10/08/18 11:27:37,YZ00001723,8481,Failure
Timestamp: 10/08/18 11:32:49,YZ00001723,9942,Failure
Timestamp: 10/08/18 11:38:10,YZ00001723,9978,Failure
Timestamp: 10/08/18 11:38:25,YZ00001723,6938,Failure
Timestamp: 10/08/18 11:40:12,YZ00001723,4583,OK
Timestamp: 10/08/18 11:42:58,YZ00001723,8512,Failure
Timestamp: 10/08/18 11:43:54,YZ00001723,7325,Failure
Timestamp: 10/09/18 11:49:18,YZ00001723,8714,Failure
Timestamp: 10/09/18 11:53:04,XK00001402,3,OK
Timestamp: 10/09/18 11:54:33,XK00001402,465,OK
Timestamp: 10/09/18 11:55:45,XK00001402,5929,Failure
Timestamp: 10/09/18 12:01:14,XK00001402,188,OK
Timestamp: 10/09/18 12:02:52,XK00001402,6388,Failure
Timestamp: 10/09/18 12:08:46,XK00001402,629,OK
Timestamp: 10/09/18 12:09:27,XK00001402,4068,OK
Timestamp: 10/09/18 12:11:26,XK00001402,2133,OK
Timestamp: 10/09/18 12:15:05,XK00001402,5282,Failure
Timestamp: 10/10/18 12:16:00,XK00001402,6082,Failure
Timestamp: 10/10/18 12:18:32,XK00001402,5276,Failure
Timestamp: 10/11/18 12:19:36,XK00001402,416,OK
Timestamp: 10/11/18 12:22:56,XK00001402,1373,OK
Timestamp: 10/11/18 12:25:47,XK00001402,749,OK
Timestamp: 10/11/18 12:26:36,XK00001402,3093,OK
Timestamp: 10/12/18 12:32:11,XK00001402,5466,Failure
Timestamp: 10/12/18 12:32:41,XK00001402,675,OK
Timestamp: 10/12/18 12:35:27,XK00001402,6245,Failure
Timestamp: 10/12/18 12:38:06,XK00001402,4089,OK
Timestamp: 10/12/18 12:41:23,XK00001402,1062,OK
Timestamp: 10/12/18 12:43:26,XK00001402,2917,OK
Timestamp: 10/12/18 12:46:06,XK00001402,2555,OK
Timestamp: 10/12/18 12:47:26,XK00001402,773,OK
Timestamp: 10/12/18 12:48:17,XK00001402,5839,Failure
Timestamp: 10/12/18 12:50:16,XK00001402,5173,Failure
Timestamp: 10/12/18 12:51:35,XK00001402,1821,OK
Timestamp: 10/12/18 12:55:14,XK00001402,65,OK
Timestamp: 10/12/18 12:57:17,XK00001402,6758,Failure
Timestamp: 10/12/18 13:02:18,XK00001402,6238,Failure
Timestamp: 10/12/18 13:02:43,XK00001402,8356,Failure
Timestamp: 10/12/18 13:04:47,XK00001402,2546,OK
Timestamp: 10/12/18 13:05:45,XK00001402,6329,Failure
Timestamp: 10/13/18 13:07:57,XK00001402,2142,OK
Timestamp: 10/13/18 13:13:54,XK00001402,3177,OK
Timestamp: 10/14/18 13:15:45,XK00001402,6817,Failure
Timestamp: 10/14/18 13:16:05,XK00001402,5257,Failure
Timestamp: 10/14/18 13:16:19,WK00001576,6340,Failure
Timestamp: 10/14/18 13:18:05,WK00001576,1005,OK
Timestamp: 10/14/18 13:19:39,WK00001576,5630,Failure
Timestamp: 10/14/18 13:20:35,WK00001576,19,OK
Timestamp: 10/14/18 13:25:46,WK00001576,6934,Failure
Timestamp: 10/14/18 13:26:20,WK00001576,1908,OK
Timestamp: 10/14/18 13:27:41,WK00001576,5943,Failure
Timestamp: 10/15/18 13:28:35,WK00001576,935,OK
Timestamp: 10/15/18 13:32:55,WK00001576,1063,OK
Timestamp: 10/15/18 13:38:41,WK00001576,6520,Failure
Timestamp: 10/16/18 13:43:37,WK00001576,5208,Failure
Timestamp: 10/16/18 13:45:36,WK00001576,6852,Failure
Timestamp: 10/16/18 13:51:24,WK00001576,5487,Failure
Timestamp: 10/16/18 13:53:57,WK00001576,6723,Failure
Timestamp: 10/16/18 13:59:22,WK00001576,4100,OK
Timestamp: 10/16/18 14:04:31,WK00001576,6256,Failure
Timestamp: 10/16/18 14:07:07,WK00001576,5557,Failure
Timestamp: 10/16/18 14:07:24,WK00001576,2528,OK
Timestamp: 10/16/18 14:09:33,WK00001576,6048,Failure
Timestamp: 10/16/18 14:13:39,WK00001576,3355,OK
Timestamp: 10/16/18 14:18:23,WK00001576,1106,OK
Timestamp: 10/16/18 14:23:45,WK00001576,6536,Failure
Timestamp: 10/17/18 14:24:43,WK00001576,1298,OK
Timestamp: 10/17/18 14:24:51,WK00001576,2031,OK
Timestamp: 10/17/18 14:27:45,WK00001576,664,OK
Timestamp: 10/17/18 14:28:18,WK00001576,2216,OK
Timestamp: 10/18/18 14:30:08,WK00001576,3180,OK
Timestamp: 10/18/18 14:31:00,WK00001576,410,OK
Timestamp: 10/18/18 14:33:02,WK00001576,2761,OK
Timestamp: 10/19/18 14:36:20,WK00001576,4058,OK
Timestamp: 10/19/18 14:38:40,WK00001576,634,OK
Timestamp: 10/19/18 14:41:51,WK00001576,6726,Failure
Timestamp: 10/19/18 14:45:47,WK00001576,754,OK
Timestamp: 10/19/18 14:50:06,WK00001576,182,OK
Timestamp: 10/19/18 14:54:54,WK00001576,4043,OK
Timestamp: 10/19/18 14:56:27,WK00001576,4051,OK
Timestamp: 10/19/18 14:56:29,WK00001576,5511,Failure
Timestamp: 10/19/18 14:57:15,WK00001576,1722,OK
Timestamp: 10/19/18 14:57:33,WK00001576,1024,OK
Timestamp: 10/20/18 15:00:42,WK00001576,997,OK
Timestamp: 10/20/18 15:03:29,WK00001576,470,OK
Timestamp: 10/20/18 15:06:15,YZ00001723,9554,Failure
Timestamp: 10/20/18 15:08:21,YZ00001723,9218,Failure
Timestamp: 10/20/18 15:08:57,YZ00001723,9217,Failure
Timestamp: 10/20/18 15:11:07,YZ00001723,4872,OK
Timestamp: 10/20/18 15:14:04,YZ00001723,8829,Failure
Timestamp: 10/20/18 15:16:07,YZ00001723,8416,Failure
Timestamp: 10/20/18 15:18:25,YZ00001723,7367,Failure
Timestamp: 10/21/18 15:18:53,YZ00001723,4502,OK
Timestamp: 10/21/18 15:24:50,YZ00001723,7780,Failure
Timestamp: 10/21/18 15:29:03,YZ00001723,7453,Failure
Timestamp: 10/21/18 15:31:31,YZ00001723,7843,Failure
Timestamp: 10/21/18 15:31:47,YZ00001723,9630,Failure
Timestamp: 10/22/18 15:32:28,YZ00001723,4642,OK
Timestamp: 10/22/18 15:36:41,YZ00001723,4342,OK
Timestamp: 10/22/18 15:38:25,YZ00001723,7310,Failure
Timestamp: 10/22/18 15:42:45,YZ00001723,8891,Failure
Timestamp: 10/22/18 15:47:15,YZ00001723,9057,Failure
Timestamp: 10/22/18 15:48:13,YZ00001723,9731,Failure
Timestamp: 10/22/18 15:51:23,YZ00001723,9444,Failure
Timestamp: 10/22/18 15:56:00,YZ00001723,3674,OK
Timestamp: 10/23/18 15:58:33,YZ00001723,9810,Failure
Timestamp: 10/23/18 16:01:40,YZ00001723,7889,Failure
Timestamp: 10/23/18 16:05:10,YZ00001723,8433,Failure
Timestamp: 10/23/18 16:05:22,YZ00001723,4442,OK
Timestamp: 10/23/18 16:07:04,YZ00001723,9587,Failure
Timestamp: 10/23/18 16:09:34,YZ00001723,9717,Failure
Timestamp: 10/23/18 16:12:57,YZ00001723,7858,Failure
Timestamp: 10/23/18 16:17:51,YZ00001723,9445,Failure
Timestamp: 10/23/18 16:21:57,YZ00001723,9627,Failure
Timestamp: 10/23/18 16:24:06,YZ00001723,4947,OK
Timestamp: 10/24/18 16:27:23,YZ00001723,9352,Failure
Timestamp: 10/24/18 16:32:44,YZ00001723,9661,Failure
Timestamp: 10/24/18 16:36:05,YZ00001723,9784,Failure
Timestamp: 10/24/18 16:41:06,YZ00001723,4302,OK
Timestamp: 10/24/18 16:44:11,XK00001402,4237,OK
Timestamp: 10/24/18 16:46:36,XK00001402,855,OK
Timestamp: 10/24/18 16:47:43,XK00001402,6563,Failure
Timestamp: 10/25/18 16:51:53,XK00001402,1865,OK
Timestamp: 10/26/18 16:55:14,XK00001402,900,OK
Timestamp: 10/26/18 17:00:58,XK00001402,1471,OK
Timestamp: 10/27/18 17:05:03,XK00001402,5711,Failure
Timestamp: 10/27/18 17:07:49,XK00001402,144,OK
Timestamp: 10/27/18 17:09:12,XK00001402,848,OK
Timestamp: 10/27/18 17:13:50,XK00001402,1199,OK
Timestamp: 10/27/18 17:17:46,XK00001402,2601,OK
Timestamp: 10/27/18 17:21:23,XK00001402,2068,OK
Timestamp: 10/27/18 17:24:00,XK00001402,5189,Failure
Timestamp: 10/27/18 17:24:17,XK00001402,3055,OK
Timestamp: 10/28/18 17:28:46,XK00001402,3510,OK
Timestamp: 10/28/18 17:28:48,XK00001402,1558,OK
Timestamp: 10/28/18 17:31:53,XK00001402,1593,OK
Timestamp: 10/28/18 17:37:52,XK00001402,5553,Failure
Timestamp: 10/29/18 17:41:34,XK00001402,823,OK
Timestamp: 10/29/18 17:43:05,XK00001402,6736,Failure
Timestamp: 10/30/18 17:43:37,XK00001402,1778,OK
Timestamp: 10/30/18 17:45:54,XK00001402,4131,OK
Timestamp: 10/30/18 17:46:41,XK00001402,8011,Failure
Timestamp: 10/30/18 17:48:41,XK00001402,5376,Failure
Timestamp: 10/30/18 17:50:01,XK00001402,1317,OK
Timestamp: 10/30/18 17:54:14,XK00001402,2355,OK
Timestamp: 10/30/18 17:59:09,XK00001402,2711,OK
Timestamp: 10/31/18 18:01:15,XK00001402,892,OK
Timestamp: 11/01/18 18:05:58,XK00001402,3800,OK
Timestamp: 11/01/18 18:10:49,XK00001402,1999,OK
Timestamp: 11/01/18 18:11:17,XK00001402,3860,OK
Timestamp: 11/01/18 18:14:32,XK00001402,5430,Failure
Timestamp: 11/01/18 18:17:40,XK00001402,8111,Failure
Timestamp: 11/01/18 18:23:20,XK00001402,6872,Failure
Timestamp: 11/01/18 18:25:27,WK00001576,5526,Failure
Timestamp: 11/01/18 18:28:53,WK00001576,1217,OK
Timestamp: 11/01/18 18:31:47,WK00001576,7147,Failure
Timestamp: 11/01/18 18:33:07,WK00001576,5025,Failure
Timestamp: 11/01/18 18:36:47,WK00001576,1589,OK
Timestamp: 11/01/18 18:37:21,WK00001576,8226,Failure
Timestamp: 11/02/18 18:41:01,WK00001576,5521,Failure
Timestamp: 11/02/18 18:44:30,WK00001576,5568,Failure
Timestamp: 11/02/18 18:47:24,WK00001576,2082,OK
Timestamp: 11/02/18 18:52:34,WK00001576,2870,OK
Timestamp: 11/02/18 18:55:13,WK00001576,696,OK
Timestamp: 11/02/18 18:59:03,WK00001576,1184,OK
Timestamp: 11/02/18 19:00:32,WK00001576,2457,OK
Timestamp: 11/02/18 19:02:34,WK00001576,1338,OK
Timestamp: 11/02/18 19:04:18,WK00001576,3493,OK
Timestamp: 11/03/18 19:10:08,WK00001576,1621,OK
Timestamp: 11/03/18 19:15:31,WK00001576,1997,OK
Timestamp: 11/03/18 19:20:31,WK00001576,8206,Failure
Timestamp: 11/03/18 19:24:23,WK00001576,405,OK
Timestamp: 11/04/18 19:28:11,WK00001576,1796,OK
Timestamp: 11/04/18 19:31:27,WK00001576,113,OK
Timestamp: 11/04/18 19:33:54,WK00001576,6875,Failure
Timestamp: 11/04/18 19:39:47,WK00001576,5824,Failure
Timestamp: 11/04/18 19:41:35,WK00001576,2710,OK
Timestamp: 11/04/18 19:46:59,WK00001576,2665,OK
Timestamp: 11/05/18 19:47:44,WK00001576,57,OK
Timestamp: 11/06/18 19:50:16,WK00001576,2813,OK
Timestamp: 11/06/18 19:53:13,WK00001576,1944,OK
Timestamp: 11/06/18 19:56:03,WK00001576,5681,Failure
Timestamp: 11/06/18 20:01:42,WK00001576,7986,Failure
Timestamp: 11/06/18 20:06:31,WK00001576,6117,Failure
Timestamp: 11/07/18 20:10:35,WK00001576,1157,OK
Timestamp: 11/08/18 20:16:14,WK00001576,1777,OK
Timestamp: 11/08/18 20:18:27,WK00001576,1474,OK
Timestamp: 11/08/18 20:24:08,WK00001576,1107,OK
Timestamp: 11/08/18 20:29:13,WK00001576,6844,Failure
Timestamp: 11/08/18 20:31:30,WK00001576,5654,Failure
Timestamp: 11/08/18 20:31:46,WK00001576,5820,Failure
Timestamp: 11/08/18 20:37:28,WK00001576,2479,OK
Timestamp: 11/08/18 20:42:06,WK00001576,6930,Failure
Timestamp: 11/09/18 20:45:13,WK00001576,5719,Failure
Timestamp: 11/09/18 20:46:28,WK00001576,6846,Failure
Timestamp: 11/09/18 20:51:42,WK00001576,2482,OK
Timestamp: 11/09/18 20:54:01,YZ00001723,8682,Failure
Timestamp: 11/09/18 20:57:46,YZ00001723,7645,Failure
Timestamp: 11/09/18 21:02:42,YZ00001723,9790,Failure
Timestamp: 11/09/18 21:04:45,YZ00001723,3632,OK
Timestamp: 11/10/18 21:09:16,YZ00001723,2780,OK
Timestamp: 11/10/18 21:10:57,YZ00001723,3728,OK
Timestamp: 11/11/18 21:12:38,YZ00001723,8499,Failure
Timestamp: 11/11/18 21:15:28,YZ00001723,8569,Failure
Timestamp: 11/11/18 21:21:22,YZ00001723,8261,Failure
Timestamp: 11/11/18 21:25:14,YZ00001723,8843,Failure
Timestamp: 11/11/18 21:28:19,YZ00001723,3703,OK
Timestamp: 11/11/18 21:29:06,YZ00001723,8480,Failure
Timestamp: 11/11/18 21:30:07,YZ00001723,8244,Failure
Timestamp: 11/11/18 21:35:16,YZ00001723,9538,Failure
Timestamp: 11/11/18 21:39:48,YZ00001723,3718,OK
Timestamp: 11/12/18 21:45:35,YZ00001723,9125,Failure
Timestamp: 11/13/18 21:47:22,YZ00001723,9014,Failure
Timestamp: 11/13/18 21:50:55,YZ00001723,9940,Failure
Timestamp: 11/13/18 21:53:12,YZ00001723,9974,Failure
Timestamp: 11/13/18 21:56:35,YZ00001723,9528,Failure
Timestamp: 11/13/18 21:57:52,YZ00001723,9867,Failure
Timestamp: 11/13/18 22:03:22,YZ00001723,4986,OK
Timestamp: 11/13/18 22:05:45,YZ00001723,4828,OK
Timestamp: 11/13/18 22:07:49,YZ00001723,7304,Failure
Timestamp: 11/13/18 22:11:56,YZ00001723,7637,Failure
Timestamp: 11/13/18 22:17:20,YZ00001723,4882,OK
Timestamp: 11/13/18 22:21:36,YZ00001723,9781,Failure
Timestamp: 11/13/18 22:26:33,YZ00001723,9849,Failure
Timestamp: 11/13/18 22:28:00,YZ00001723,7063,Failure
Timestamp: 11/13/18 22:32:09,YZ00001723,9839,Failure
Timestamp: 11/13/18 22:37:28,YZ00001723,3603,OK
Timestamp: 11/13/18 22:38:21,YZ00001723,4540,OK
Timestamp: 11/13/18 22:43:53,YZ00001723,4297,OK
Timestamp: 11/13/18 22:46:35,YZ00001723,4379,OK
Timestamp: 11/13/18 22:49:57,XK00001402,1627,OK
Timestamp: 11/13/18 22:54:58,XK00001402,1305,OK
Timestamp: 11/13/18 22:56:53,XK00001402,674,OK
Timestamp: 11/14/18 23:00:37,XK00001402,6773,Failure
Timestamp: 11/14/18 23:03:45,XK00001402,3271,OK
Timestamp: 11/14/18 23:09:39,XK00001402,5780,Failure
Timestamp: 11/14/18 23:11:16,XK00001402,1421,OK
Timestamp: 11/14/18 23:13:17,XK00001402,3579,OK
Timestamp: 11/14/18 23:17:50,XK00001402,5996,Failure
Timestamp: 11/14/18 23:21:53,XK00001402,1725,OK
Timestamp: 11/15/18 23:23:18,XK00001402,5394,Failure
Timestamp: 11/15/18 23:23:35,XK00001402,3883,OK
Timestamp: 11/15/18 23:27:08,XK00001402,5073,Failure
Timestamp: 11/16/18 23:30:20,XK00001402,1900,OK
Timestamp: 11/16/18 23:34:48,XK00001402,6780,Failure
Timestamp: 11/16/18 23:37:05,XK00001402,3208,OK
Timestamp: 11/16/18 23:38:55,XK00001402,1656,OK
Timestamp: 11/16/18 23:41:55,XK00001402,8027,Failure
Timestamp: 11/16/18 23:47:30,XK00001402,1382,OK
Timestamp: 11/16/18 23:51:31,XK00001402,761,OK
Timestamp: 11/16/18 23:53:23,XK00001402,2981,OK
Timestamp: 11/16/18 23:58:28,XK00001402,610,OK
Timestamp: 11/17/18 23:58:37,XK00001402,2752,OK
Timestamp: 11/17/18 23:58:59,XK00001402,7064,Failure
Timestamp: 11/18/18 00:03:06,XK00001402,8389,Failure
Timestamp: 11/18/18 00:04:04,XK00001402,677,OK
Timestamp: 11/18/18 00:05:02,XK00001402,3461,OK
Timestamp: 11/18/18 00:07:53,XK00001402,2422,OK
Timestamp: 11/18/18 00:12:16,XK00001402,6623,Failure
Timestamp: 11/18/18 00:13:29,XK00001402,3524,OK
Timestamp: 11/18/18 00:13:33,XK00001402,4125,OK
Timestamp: 11/18/18 00:15:34,XK00001402,5527,Failure
Timestamp: 11/18/18 00:17:18,XK00001402,5374,Failure
Timestamp: 11/18/18 00:20:38,XK00001402,1079,OK
Timestamp: 11/18/18 00:24:17,XK00001402,6225,Failure
Timestamp: 11/18/18 00:27:56,WK00001576,6583,Failure
Timestamp: 11/18/18 00:33:32,WK00001576,6847,Failure
Timestamp: 11/18/18 00:38:44,WK00001576,3431,OK
Timestamp: 11/18/18 00:41:30,WK00001576,18,OK
Timestamp: 11/19/18 00:44:11,WK00001576,2029,OK
Timestamp: 11/19/18 00:47:48,WK00001576,924,OK
Timestamp: 11/19/18 00:53:34,WK00001576,1853,OK
Timestamp: 11/19/18 00:54:39,WK00001576,2871,OK
Timestamp: 11/19/18 00:55:50,WK00001576,4133,OK
Timestamp: 11/19/18 01:01:25,WK00001576,4052,OK
Timestamp: 11/19/18 01:07:23,WK00001576,1461,OK
Timestamp: 11/19/18 01:09:32,WK00001576,1711,OK
Timestamp: 11/19/18 01:12:33,WK00001576,1643,OK
Timestamp: 11/19/18 01:12:57,WK00001576,2687,OK
Timestamp: 11/20/18 01:17:24,WK00001576,6211,Failure
Timestamp: 11/21/18 01:21:20,WK00001576,6100,Failure
Timestamp: 11/21/18 01:23:02,WK00001576,6408,Failure
Timestamp: 11/21/18 01:27:25,WK00001576,6528,Failure
Timestamp: 11/21/18 01:32:57,WK00001576,8016,Failure
Timestamp: 11/21/18 01:38:56,WK00001576,345,OK
Timestamp: 11/21/18 01:43:28,WK00001576,6783,Failure
Timestamp: 11/21/18 01:49:26,WK00001576,1334,OK
Timestamp: 11/21/18 01:52:23,WK00001576,3967,OK
Timestamp: 11/21/18 01:55:03,WK00001576,5563,Failure
Timestamp: 11/21/18 02:00:52,WK00001576,3544,OK
Timestamp: 11/22/18 02:02:42,WK00001576,3476,OK
Timestamp: 11/23/18 02:08:15,WK00001576,442,OK
Timestamp: 11/23/18 02:11:43,WK00001576,3810,OK
Timestamp: 11/23/18 02:16:49,WK00001576,99,OK
Timestamp: 11/23/18 02:21:40,WK00001576,1433,OK
Timestamp: 11/23/18 02:22:45,WK00001576,5682,Failure
Timestamp: 11/24/18 02:27:25,WK00001576,1545,OK
Timestamp: 11/24/18 02:28:39,YZ00001723,7313,Failure
Timestamp: 11/24/18 02:34:25,YZ00001723,8810,Failure
Timestamp: 11/24/18 02:38:55,YZ00001723,7522,Failure
Timestamp: 11/24/18 02:44:47,YZ00001723,7648,Failure
Timestamp: 11/24/18 02:48:31,YZ00001723,4248,OK
Timestamp: 11/24/18 02:52:17,YZ00001723,4580,OK
Timestamp: 11/24/18 02:57:49,YZ00001723,3692,OK
Timestamp: 11/24/18 02:58:25,YZ00001723,9928,Failure
Timestamp: 11/24/18 02:59:22,YZ00001723,4950,OK
Timestamp: 11/25/18 03:02:30,YZ00001723,9715,Failure
Timestamp: 11/25/18 03:08:20,YZ00001723,8596,Failure
Timestamp: 11/25/18 03:14:16,YZ00001723,7498,Failure
Timestamp: 11/26/18 03:19:02,YZ00001723,4926,OK
Timestamp: 11/27/18 03:21:27,YZ00001723,9122,Failure
Timestamp: 11/27/18 03:26:12,YZ00001723,4979,OK
Timestamp: 11/28/18 03:31:38,YZ00001723,8447,Failure
Timestamp: 11/28/18 03:36:21,YZ00001723,9800,Failure
Timestamp: 11/29/18 03:38:42,YZ00001723,9606,Failure
Timestamp: 11/30/18 03:44:28,YZ00001723,8358,Failure
Timestamp: 11/30/18 03:48:55,YZ00001723,9020,Failure
Timestamp: 11/30/18 03:49:42,YZ00001723,9017,Failure
Timestamp: 11/30/18 03:51:46,YZ00001723,7587,Failure
Timestamp: 11/30/18 03:53:44,YZ00001723,9052,Failure
Timestamp: 11/30/18 03:57:30,YZ00001723,3606,OK
Timestamp: 11/30/18 04:02:51,YZ00001723,4865,OK
Timestamp: 11/30/18 04:04:32,YZ00001723,4691,OK
Timestamp: 11/30/18 04:08:31,YZ00001723,8602,Failure
Timestamp: 11/30/18 04:13:16,YZ00001723,8530,Failure
Timestamp: 11/30/18 04:18:11,YZ00001723,4791,OK
Timestamp: 11/30/18 04:20:49,YZ00001723,9407,Failure
Timestamp: 11/30/18 04:26:27,YZ00001723,4408,OK
Timestamp: 11/30/18 04:27:37,YZ00001723,7754,Failure
Timestamp: 11/30/18 04:30:27,YZ00001723,7274,Failure
Timestamp: 11/30/18 04:33:54,YZ00001723,7240,Failure
Timestamp: 11/30/18 04:39:30,YZ00001723,7638,Failure
Timestamp: 11/30/18 04:39:56,YZ00001723,4231,OK
Timestamp: 11/30/18 04:41:52,YZ00001723,7681,Failure
Timestamp: 11/30/18 04:47:38,YZ00001723,9050,Failure
Timestamp: 11/30/18 04:51:26,YZ00001723,4444,OK
Timestamp: 11/30/18 04:53:22,YZ00001723,9989,Failure
Timestamp: 12/01/18 04:54:35,YZ00001723,7287,Failure
Timestamp: 12/01/18 04:56:47,YZ00001723,7501,Failure
Timestamp: 12/01/18 04:57:07,YZ00001723,9641,Failure
Timestamp: 12/02/18 05:01:59,YZ00001723,9191,Failure
Timestamp: 12/02/18 05:07:40,XK00001402,3830,OK
Timestamp: 12/02/18 05:09:10,XK00001402,568,OK
Timestamp: 12/02/18 05:15:01,XK00001402,6356,Failure
Timestamp: 12/02/18 05:17:42,XK00001402,7157,Failure
Timestamp: 12/02/18 05:21:25,XK00001402,6902,Failure
Timestamp: 12/02/18 05:26:31,XK00001402,5982,Failure
Timestamp: 12/02/18 05:26:59,XK00001402,1226,OK
Timestamp: 12/02/18 05:30:55,XK00001402,6807,Failure
Timestamp: 12/02/18 05:32:43,XK00001402,1291,OK
Timestamp: 12/03/18 05:38:16,XK00001402,1038,OK
Timestamp: 12/03/18 05:42:07,XK00001402,3560,OK
Timestamp: 12/03/18 05:44:21,XK00001402,969,OK
Timestamp: 12/03/18 05:48:48,XK00001402,3051,OK
Timestamp: 12/04/18 05:50:22,XK00001402,1633,OK
Timestamp: 12/04/18 05:51:12,XK00001402,6449,Failure
Timestamp: 12/04/18 05:54:30,XK00001402,6176,Failure
Timestamp: 12/04/18 05:57:50,XK00001402,1020,OK
Timestamp: 12/04/18 05:59:21,XK00001402,2531,OK
Timestamp: 12/05/18 06:05:04,XK00001402,3294,OK
Timestamp: 12/05/18 06:09:03,XK00001402,1679,OK
Timestamp: 12/06/18 06:13:48,XK00001402,6432,Failure
Timestamp: 12/06/18 06:18:05,XK00001402,1753,OK
Timestamp: 12/06/18 06:21:26,XK00001402,3097,OK
Timestamp: 12/06/18 06:26:26,XK00001402,4150,OK
Timestamp: 12/06/18 06:27:23,XK00001402,2208,OK
Timestamp: 12/06/18 06:33:05,XK00001402,5414,Failure
Timestamp: 12/06/18 06:38:10,XK00001402,6735,Failure
Timestamp: 12/06/18 06:41:56,XK00001402,6841,Failure
Timestamp: 12/06/18 06:43:15,XK00001402,9,OK
Timestamp: 12/06/18 06:44:25,XK00001402,1453,OK
Timestamp: 12/06/18 06:45:56,XK00001402,7746,Failure
Timestamp: 12/06/18 06:49:05,XK00001402,1730,OK
Timestamp: 12/06/18 06:51:49,XK00001402,5326,Failure
Timestamp: 12/06/18 06:56:03,XK00001402,2067,OK
Timestamp: 12/06/18 06:57:19,XK00001402,2432,OK
Timestamp: 12/06/18 06:57:33,WK00001576,3879,OK
Timestamp: 12/07/18 06:58:52,WK00001576,3411,OK
Timestamp: 12/08/18 07:01:50,WK00001576,6120,Failure
